url,tipo,nome_popular,nome_cientifico,ordem,familia,origem,alimentacao,sociabilidade,ph,ph_min,ph_max,temperatura_ideal,temp_min_c,temp_max_c,expectativa_vida,manutencao,tamanho_adulto,iluminacao,co2,crescimento,posicionamento,companheiros_sugeridos,imagem_principal_url,imagens_galeria,raw_description_snippet
https://www.kauar.com.br/peixes-de-agua-doce/bettas/betta-avatar-i-macho,peixe_ou_camarao,Betta Plakat Blue Ocean,,,,,,,6.6 e 7.2,6.6,7.2,24ºC e 28ºC,24.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/betta_avatar_i_macho_2127_1_a93f565667c42502b431213c77987f30.jpeg,,"PEIXE POR ENCOMENDA. ENTREGA EM ATÉ 15 DIAS.
Fotos meramente ilustrativas, peça vídeos em nosso WhatsApp.
O Betta é o peixe ornamental mais famoso do mundo. De aquário de água-doce, pacífico e natural da Ásia
é um peixe de fácil aclimatação e cuidados. Charmoso e encantador irá chamar atenção para o seu aquário com seu movimento fluido e suas lindas cores. O Betta viverá muito bem em um aquário com PH entre 6.6 e 7.2.
Quer saber mais sobre o Betta e os cuidados veterinários da Kauar? E como funciona a entrega até a sua casa? Aprender tudo sobre aclimatação de um novo peixe ornamental em seu aq"
https://www.kauar.com.br/peixes-de-agua-doce/bettas/betta-candy-nemo-plakat-macho,peixe_ou_camarao,Betta Candy Nemo Plakat,,,,,,,6.6 e 7.2,6.6,7.2,24ºC e 28ºC,24.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/betta_candy_nemo_plakat_macho_2299_1_10871a4fde263379c1a38de83c0ad0d9.jpg,,"O Betta é o peixe ornamental mais famoso do mundo. De aquário de água-doce, pacífico e natural da Ásia
é um peixe de fácil aclimatação e cuidados. Charmoso e encantador irá chamar atenção para o seu aquário com seu movimento fluido e suas lindas cores. O Betta viverá muito bem em um aquário com PH entre 6.6 e 7.2.
Quer saber mais sobre o Betta e os cuidados veterinários da Kauar? E como funciona a entrega até a sua casa? Aprender tudo sobre aclimatação de um novo peixe ornamental em seu aquário? Continue com a Kauar!
ORIGEM, COMPORTAMENTO E CONVÍVIO DO BETTA
Os Bettas são peixes ornamentais de"
https://www.kauar.com.br/peixes-de-agua-doce/bettas/betta-koi-candy-macho,peixe_ou_camarao,Betta Koi Candy,,,,,,,6.6 e 7.2,6.6,7.2,24ºC e 28ºC,24.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/betta_koi_candy_macho_1949_1_da2fafd5f14bd07970d7aef05796907d.jpg,,"EXEMPLAR POR ENCOMENDA. PRAZO ATÉ 15 DIAS PARA ENTREGA.
IMAGEM ILUSTRATIVA.
O Betta é o peixe ornamental mais famoso do mundo. De aquário de água-doce, pacífico e natural da Ásia
é um peixe de fácil aclimatação e cuidados. Charmoso e encantador irá chamar atenção para o seu aquário com seu movimento fluido e suas lindas cores. O Betta viverá muito bem em um aquário com PH entre 6.6 e 7.2.
Quer saber mais sobre o Betta e os cuidados veterinários da Kauar? E como funciona a entrega até a sua casa? Aprender tudo sobre aclimatação de um novo peixe ornamental em seu aquário? Continue com a Kauar!
O"
https://www.kauar.com.br/peixes-de-agua-doce/bettas/betta-samurai-macho,peixe_ou_camarao,Betta Samurai Black,,,,,,,6.6 e 7.2,6.6,7.2,24ºC e 28ºC,24.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/betta_black_samurai_macho_2086_1_9e8ebf82518e16d25c7337f5a09bcd5d.jpg,,"O Betta é o peixe ornamental mais famoso do mundo. De aquário de água-doce, pacífico e natural da Ásia
é um peixe de fácil aclimatação e cuidados. Charmoso e encantador irá chamar atenção para o seu aquário com seu movimento fluido e suas lindas cores. O Betta viverá muito bem em um aquário com PH entre 6.6 e 7.2.
Quer saber mais sobre o Betta e os cuidados veterinários da Kauar? E como funciona a entrega até a sua casa? Aprender tudo sobre aclimatação de um novo peixe ornamental em seu aquário? Continue com a Kauar!
ORIGEM, COMPORTAMENTO E CONVÍVIO DO BETTA
Os Bettas são peixes ornamentais de"
https://www.kauar.com.br/peixes-de-agua-doce/botias/botia-tigre-6-a-8-cm-syncrossus-helodes,peixe_ou_camarao,Botia Tigre,Syncrossus Helodes,,,,,,"6,8",6.8,6.8,25 e 30ºC,25.0,30.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/botia_tigre_6_a_8_cm_syncrossus_helodes_2051_1_78ce694af929180e79aa60065c32ae37.jpg,,"BOTIA Tigre
Peixes de água doce
Peixes Ornamentais
Origem:
Encontradas no Sul da Ásia mais propriamente nas correntes da Malásia, Tailândia e Vietname.
Características:
A Botia Tigre quando juvenil é bronzeada com listras pretas, mas desenvolve uma tonalidade corporal esverdeada  brilhantes conforme amadurece. É um peixe muito ativo, curioso e gregário por natureza.
Comportamento:
O
Botia
Tigre
é um peixe que deve ser mantido em grupos da mesma espécie.  Esse peixe é altamente territorial, e muitas disputas serão observadas. Durante essas interações e nas horas de alimentação, essa espécie pod"
https://www.kauar.com.br/peixes-de-agua-doce/camaroes-e-lagostas/camarao-snowball-1-a-2-cm-neocaridina-davidi,peixe_ou_camarao,Camarão Wild Type,Neocaridina davidi,,,,,,"6,5",6.5,6.5,21ºC e 27ºC,21.0,27.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/neocaridina_tipo_selvagem_wild_type_1_a_2_cm_2165_1_e7dc57d68dfbf53f69de48d8aef754ed.jpg,,"CAMARÃO WILD TYPE
As neocaridinas, como o camarão wild type, recebem diversos nomes populares dependendo da cor. As variedades coloridas foram criadas em cativeiro pois, no habitat de origem, as neocaridinas possuem cores mais neutras e menos vibrantes. O wild type é uma versão muito parecida com a selvagem, são individuos selecionados e separados, para manter a coloração parecida com a original, dos animais selvagens, devido a isso, as cores podem sofrer pequenas variações. Medem cerca de 2,5 cm até 3 cm com expectativa de vida de até 2 anos. As cores dos camarões neocaridinas se tornam mais "
https://www.kauar.com.br/peixes-de-agua-doce/camaroes-e-lagostas/lagosta-filtradora-tigre-atya-scabra,peixe_ou_camarao,Lagosta Filtradora Tigre,Atya Scabra,,,,,,"6,5 a 7,5",6.5,7.5,23ºC a 28ºC,23.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/lagosta_filtradora_tigre_2_a_4_cm_atya_scabra_2479_1_53c19ba61a71338a9dbc31aba60f03dd.jpg,,"LAGOSTA FILTRADORA
Atya Scabra
PEIXES DE ÁGUA DOCE
Origem:
África, América do Sul.
Características:
Chamada também de Camarão-Africano Filtrador, Camarão Negro e outros nomes regionais a Lagosta Filtradora, que na verdade é um camarão  recebe este nome pela sua aparência. Filtradora, pois come matéria orgânica em suspensão, filtrando com suas patas e com isso ajudando na limpeza do seu aquário. Ela é bastante encontrada na América do Sul e na África.
Comportamento e coabitação com outras espécies:
Pacífico e sociável. Perfeito para aquários comunitários de grande porte. É um animal bem tranqui"
https://www.kauar.com.br/peixes-de-agua-doce/cascudos-e-coridoras/aspidora-raimundi,peixe_ou_camarao,Aspidora Raimundi,Aspidoras raimundi,,,,,,"6,5 a 7,5",6.5,7.5,20°C a 24°C,20.0,24.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/aspidora_raimundi_aspidoras_rochai_2_5_cm_a_3_cm_2465_1_d8274769c89e85749462efbe7f198435.jpg,,"VENHA DESCOBRIR E SE ENCANTAR PELA ASPIDORA RAIMUNDI, UM PEIXINHO MUITO CARISMATICO E ALEGRE, IDEAL PARA SEU AQUÁRIO.
Um peixinho muito animado, que vai nadar por todo seu aquário. A Aspidora Raimundi pode chegar no máximo aos 3,3 cm, é nativa do Brasil, pode ser encontrado na bacia do Rio Parnaíba.
Viverá bem em PH levemente acido. Escolha uma faixa entre 5.8 e 6.5. A temperatura da água ser mantida entre 20°C a 24°C. Aqui na Kauar você também encontra condicionadores de água e tamponadores para seu aquário. Quer aprender mais sobre PH?
Comece aqui!
COMPORTAMENTO E CONVIVÊNCIA COM OUTRAS ESPÉ"
https://www.kauar.com.br/peixes-de-agua-doce/cascudos-e-coridoras/cascudo-l183,peixe_ou_camarao,Cascudo Starlight,Ancistrus dolichopterus,,,,,,7.,7.0,7.0,18ºC e 26ºC,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_starlight_ancistrus_dolichopterus_cascudo_l183_2407_1_632c002895ccae31d08600fa1fb2b5dc.jpg,,"CASCUDO STARLIGHT  PARA UM FUNDO DE AQUÁRIO CHEIO DE MISTÉRIO
O Cascudo Starlight alcança, no máximo, a 12
cm quando adulto. Seu corpo preto é cheio de pintinhas brancas que inspiraram seu nome popular. Ele também é conhecido pelas marcações brancas que contornam as nadadeiras dorsal e caudal sendo, por isso, também chamado de Cascudo Negro Aba Branca.
Os cascudos são peixes ornamentais de aquário muito dóceis e úteis, pois removem incansavelmente algas dos cascalhos, plantas, troncos  e vidros. Existem muitas variações de cascudos e, claro,  todos possuem características em comuns.
Recobrindo"
https://www.kauar.com.br/peixes-de-agua-doce/cascudos-e-coridoras/cascudo-l398,peixe_ou_camarao,Cascudo Panaqolus Tankei,Panaqolus clausterllifer,,,,,,7.,7.0,7.0,18ºC e 26ºC,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_tankei_panagolus_tankei_cascudo_l398_2411_1_0fade11d0da35a7b695d9af0cb446315.jpg,,"CASCUDO TANKEY  PARA UM FUNDO DE AQUÁRIO CHEIO DE MISTÉRIO
O Cascudo Tankey alcança, no máximo, a 12 cm quando adulto.  Possui uma linda camuflagem castanha marcada por rajadas douradas, perfeita para se refugiar entre folhas secas, troncos e galhos.
Os cascudos são peixes ornamentais de aquário muito dóceis e úteis, pois removem incansavelmente algas dos cascalhos, plantas, troncos  e vidros. Existem muitas variações de cascudos e, claro,  todos possuem características em comuns.
Recobrindo a pupila, por exemplo, os cascudos possuem um apêndice que se expande ou contrai, controlando a entrada"
https://www.kauar.com.br/peixes-de-agua-doce/cascudos-e-coridoras/cascudo-nano-doceanus-2-5-a-3cm-parotocinclus-doceanus,peixe_ou_camarao,Nano Cascudo Doceanus,Parotocinclus doceanus,,,,,,"6,8 a 7,4",6.8,7.4,22ºC e 25ºC,22.0,25.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/nano_cascudo_gold_25_a_3_parotocinclus_sp_super_1_20260702145347_ad5226f54ce4.jpg,,"Nano Cascudo Doceanus
O Parotocinclus doceanus, também conhecido como Nano Cascudo Doceanus, é uma espécie de peixe da família Loricariidae, que incluí todos os
Cascudos
. Esse peixinho é nativo da Mata Atlântica, encontrado principalmente na bacia do Rio Doce, entre Minas Gerais e Espírito Santo. Ele tem uma característica mimetizadora forte, alternando a aparência entre totalmente amarelo ou somente a parte ventral amarela e a superior marrom esverdeada, a espécie possui uma grande habilidade de mimetismo, vai se adaptar as cores do seu aquário.
ORIGEM, COMPORTAMENTO E CONVÍVIO NANO CASCUDO "
https://www.kauar.com.br/peixes-de-agua-doce/cascudos-e-coridoras/cascudo-rineloricaria-lanceolata-7-cm-a-8-cm,peixe_ou_camarao,Cascudo Rineloricaria Lanceolata,,,,,,,7.,7.0,7.0,18ºC e 26ºC,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_rineloricaria_lanceolata_15_a_20_cm_2341_1_ab0816ba5d29412e3bfee1fd8f75ecd3.jpg,,"CASCUDO RINELORICARIA LANCEOLATA
Os cascudos são peixes extremamente pacíficos. Aqui na Kauar você encontra várias espécies de
peixes amazônicos
que são ótimas companheiras de aquário para os cascudos. A docilidade do cascudo também é resultado de um sistema de defesa eficiente. O seu revestimento ósseo dorsal, por exemplo, o protege do ataques de peixes mais agressivos, pois funciona quase como uma carapaça, muito difícil de romper em caso de lutas, sendo assim evitado por predadores.
AMBIENTAÇÃO DO AQUÁRIO
Os cascudos possuem hábitos noturnos e adora se refugiar em tocas e outros locais escu"
https://www.kauar.com.br/peixes-de-agua-doce/cascudos-e-coridoras/cascudo-rineloricaria-meline-15-a-20-cm,peixe_ou_camarao,Rineloricaria Melini,,,,,,,7.,7.0,7.0,18ºC e 26ºC,18.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_rineloricaria_meline_15_a_20_cm_2343_1_186407529ce45acda1eecc281987f024.jpg,,"RINELORICARIA MELINI
Os cascudos são peixes extremamente pacíficos. Aqui na Kauar você encontra várias espécies de
peixes amazônico
s
que são ótimas companheiras de aquário para os cascudos. A docilidade do cascudo também é resultado de um sistema de defesa eficiente. O seu revestimento ósseo dorsal, por exemplo, o protege do ataques de peixes mais agressivos, pois funciona quase como uma carapaça, muito difícil de romper em caso de lutas, sendo assim evitado por predadores.
AMBIENTAÇÃO DO AQUÁRIO
Os cascudos possuem hábitos noturnos e adora se refugiar em tocas e outros locais escuros. Aqui n"
https://www.kauar.com.br/peixes-de-agua-doce/cascudos-e-coridoras/cascudo-titanic-6-a-8-cm-l273,peixe_ou_camarao,Cascudo Titanic Vermelho,,,,,,,"6,0 a 7,0",6.0,7.0,23ºC e 28ºC,23.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/cascudo_titanic_6_a_8_cm_l273_2055_1_ae54e02fa0ba73eda4eaa9fc02d58dd6.jpg,,"Fotos; Planet Catfish
Cascudo
Titanic Vermelho | Cascudo L273
Origem:
Natural do Rio Tapajós, no estado do Pará.
O Cascudo Titanic, L273, também conhecido como Cascudo Titanicus, devido ao seu tamanho e imponência, já que quando adulto pode chegar aos 30 cm. Sua beleza e elegância o torna muito apreciado e utilizado em lagos e aquários. Possuí uma grande resistência a diversas variações de parâmetros de água e temperatura. Como todos os cascudos, irá auxiliar na limpeza e manutenção de tanques aquários.
Características:
Os cascudos, como o Cascudo Titanic, são peixes ornamentais de aquário, e "
https://www.kauar.com.br/peixes-de-agua-doce/cascudos-e-coridoras/coridora-meline-corydoras-meline,peixe_ou_camarao,Coridora Melini,Corydoras melini,,,,,,6 a 8,6.0,8.0,24°C - 30°C,24.0,30.0,,,,,,,,Tetras; Cascudos; Rásboras; Nano Cascudos; Peixes Comedores de Alga e muitos outros,https://images.tcdn.com.br/img/img_prod/749804/coridora_melini_3_a_4_cm_corydoras_melini_2461_1_1c57687f6381802dea986b32ff08b533.jpeg,,"CORIDORA MELINE (
Corydoras meline
)
A Coridora Sterbai não desaponta quando o assunto é popularidade. Está entre as coridoras mais conhecida e, também, entre as preferidas dos aquaristas que curtem peixes amazônicos. Seu corpo cheio de pintinhas, suas barbatanas cor de laranja e sua barriguinha branca tornam seu visual único. Como outras espécies de coridora, Coridora Sterbai é conhecida também por sua capacidade de respirar e rastejar fora d´água por distâncias curtas.
Isso ocorre porque as várias espécies de coridoras, e isto inclui a
Coridora Sterbai
, podem respirar ar de forma facultativ"
https://www.kauar.com.br/peixes-de-agua-doce/cascudos-e-coridoras/coridora-xinguensis-corydoras-xinguensis-2-a-3-cm,peixe_ou_camarao,Coridora Xinguensis,Corydoras xinguensis,,Callichthyidae,,,,"6.0 a 7,8",6.0,7.8,22ºC a 26ºC,22.0,26.0,,,"3,7",,,,,,https://images.tcdn.com.br/img/img_prod/749804/coridora_xinguensis_corydoras_xinguensis_2_a_3_cm_2469_1_a34703f4dcc125f6696966e36a665ab7.jpg,,"Coridora Xinguensis(Corydoras Xinguensis)
Nome popular: Coridora Xinguensis, Coridora Xingu
Espécie:
Corydoras Xinguensis
Família: Callichthyidae
Distribuição: Bacia do Rio Xingu, na América do Sul
pH: 6.0 a 7,8
Tamanho Adulto; 3,7
Dureza da água: Mole
Temperatura: 22ºC a 26ºC
Essa pequena Coridora da bacia do Rio Xingu chega no máximo aos 3,7 cm. Como todas as Coridoras, são muito pacíficas, peixes dóceis que convivem bem com outras espécies.
Aqui na Kauar você encontra várias espécies de peixes  que são ótimas companheiras de aquário para as
coridoras.
Na natureza, preferem nadar em cardumes"
https://www.kauar.com.br/peixes-de-agua-doce/cascudos-e-coridoras/corydora-orange-venezuela-2-a-3-cm-corydoras-aeneus,peixe_ou_camarao,Corydora Orange Venezuela,Corydoras aeneus,,,,,,6.0 a  7.6,6.0,7.6,4 a 7 c,4.0,7.0,,,,,,,,Tetras; Cascudos; Rásboras; Nano Cascudos; Peixes Comedores de Alga e muitos outros,https://images.tcdn.com.br/img/img_prod/749804/corydora_orange_venezuela_2_a_3_cm_lindaaa_2149_1_52262b84c6db6b2fdc2e246488a5f4ef.jpg,,"CORYDORA ORANGE VENEZUELA, UM PEIXE DE FUNDO PARA SEU AQUÁRIO
A Corydora Orange Venezuela está entre as coridoras mais lindas e inesquecíveis que existem. Suas marcações laranja, contrastando com seu corpo azulado, fazem dela um peixe que de fundo chama atenção como poucos. O nome, Corydora Orange Venezuela, tem inspiração, claro, em sua cor, e também pela região de origem, tendo sua ocorrência registrada desde os Andes, em países como Venezuela e Colômbia, e também na Bacia Amazônica até o sul do Rio Prata, entre as fronteiras do Uruguai e da Argentina.
Como outras espécies de coridora, Coryd"
https://www.kauar.com.br/peixes-de-agua-doce/cascudos-e-coridoras/peixe-cachimbo,peixe_ou_camarao,Peixe Cachimbo,Microphis lineatus,,,,,,7.2 a 8.,7.2,8.0,24ºC a 28ºC,24.0,28.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/peixe_cachimbo_2227_1_46831a79019fe026b6244f7f4f3b81c7.jpg,,"PEIXE CACHIMBO, UM PEIXE DE ÁGUA DOCE PARA QUEM GOSTA DE TODAS AS SURPRESAS DA NATUREZA
O PEIXE CACHIMBO, ACREDITE SE QUISER, É UM PARENTE DO CAVALO MARINHO
, DA FAMÍLIA DOS SIGNATÍDEOS. É UM PEIXE  PACÍFICO, DE NADO LENTO E VISUAL SUPER EXÓTICO. POSSUI A BOCA, BEM PEQUENA, VIRADA PARA CIMA. O CORPO É LONGILÍNEO, COM UMA TAMBÉM PEQUENA NADADEIRA DORSAL. NÃO POSSUI NADADEIRA PÉLVICA E A SUA NADADEIRA CAUDAL TEM UMA FORMA DE LEQUE.
A REPRODUÇÃO OCORRE COMO NOS CAVALOS MARINHOS, AS FÊMEAS DEPOSITAM OS OVOS NO MACHO, QUE TEM UM ESPÉCIE DE BOLSA, ONDE OS OVOS SÃO FERTILIZADOS E INCUBADOS.
É UM PEIX"
https://www.kauar.com.br/peixes-de-agua-doce/cascudos-e-coridoras/sinodontis-petricola-gold-4-a-5-cm-synodontis-vaillanti,peixe_ou_camarao,Sinodontis Petricola Gold,Synodontis petricola,,,,,,8.8 a 9.3,8.8,9.3,24ºC a 26ºC,24.0,26.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/sinodontis_petricola_gold_4_a_5_cm_synodontis_vaillanti_2359_1_eb4d87731cb55970461a60755ca5df7f.jpg,,"SYNODONTIS PETRICOLA, UM CATFISH QUE VAI TE ENCANTAR
O Synodontis Petricola
é um tipo de bagre, também chamado de peixe gato invertido por sua capacidade de nadar até de barriga para cima. Ele tem uma aparência inconfundível, com seu corpo coberto de pintinhas
﻿
pretas e seus três barbilhões. Possui crescimento lento e, na natureza, pode chegar até 10 cm, sendo comum 8cm.
O Synodontis  Petricola se dará bem em vários tipos de aquário comunitário, com peixes amazônicos, asiáticos e até mesmo de ciclídeos africanos (sim, os ciclídeos africanos não se incomodam). No seu aquário, vc vai ver esse p"
https://www.kauar.com.br/peixes-de-agua-doce/cascudos-e-coridoras/tamboata,peixe_ou_camarao,Tamboatá Anão Albino,Lepthoplosternum pectorale,,,,,,6 e 7,6.0,7.0,6 e 7.6,6.0,7.6,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/tamboata_2383_1_e3d5b0a6fff383534c4adabc28a79e7d.jpg,,"Tamboatá Anão Albino, mais um catfish que vai te deixar maravilhado
O Tamboatá Anão Albino é uma espécie de catfish que chega, no máximo, a 8 cm, sendo muito mais comum, apenas 6 cm.  O Tamboatá Anão Albino é um peixe de fundo, com comportamento pacífico e hábitos noturnos. Os machos desenvolvem espinhos espessados na barbatana peitoral, por isso, e também pelos barbilhões, esses simpáticos ""bigodinhos"" que a espécie apresenta,  o substrato arenoso e macio será muito bom para garantir o conforto do seu Tamboatá Anão Albino. Apreciarão aquários plantados com zonas de luz e sombra, além de tronc"
https://www.kauar.com.br/peixes-de-agua-doce/coridora-hastatus,peixe_ou_camarao,Coridora Anã,Corydoras hastatus,,,,,,6.0,6.0,6.0,20°C,20.0,20.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/coridora_ana_0_5_a_1_5_cm_corydoras_hastatus_2094_1_12d201861f2c0d6a40e1ffef64ff85e0.jpg,,"CORIDORA ANÃ (CORYDORA HASTATUS)
Todo mundo, em algum momento, já ouviu falar desse famoso peixinho, conhecido por ser uma das menores Coridoras do mundo.
A Coridora Anã (Coryodoras hastatus) pode chegar, no máximo, aos 2,4, cm. Ideal para o seu aquários nanos, plantados, de camarões ou biótopos amazônicos, também em comunitários, desde que seja mantida com peixes igualmente de pequenos e porte.
Por seu tamanho pequeno, e sua beleza, conquistou muitos aquaristas mundo afora, nativa da América do Sul, é encontrada no comercio de peixes ornamental do mundo todo. Nos parâmetros, o ideal para a Co"
https://www.kauar.com.br/peixes-de-agua-doce/coridora-julii,peixe_ou_camarao,Coridora Julii,Coridora Leopardo,,,,,,6.0 - 8.0,6.0,8.0,23°C - 26°C,23.0,26.0,,,,,,,,Tetras; Cascudos; Rásboras; Nano Cascudos; Peixes Comedores de Alga e muitos outros,https://images.tcdn.com.br/img/img_prod/749804/coridora_julii_3_a_4_cm_corydoras_juliis_2102_1_e2043a379e28fa693a7d6fdf0daf1636.jpg,,"CORIDORA JULII (CORYDORAS JULII)
A Coridora Julli está entre os peixes ornamentais de aquário mais famosos e procurados do mundo.  Como outras da sua espécie, a Coridora Julii é conhecida também por sua capacidade de respirar e rastejar fora d´água por distâncias curtas.
Isso ocorre porque as várias espécies de coridoras, e isto inclui a Coridora Julii podem respirar ar de forma facultativa por meio do intestino. O órgão é altamente vascularizado e evoluiu para facilitar a absorção de oxigênio atmosférico. Isso também facilita que a Coridora Julii possa sobreviver em águas de baixo nível de ox"
https://www.kauar.com.br/peixes-de-agua-doce/coridora-pigmeu,peixe_ou_camarao,Coridora Pigmeu,Corydoras pygmaeus,,,,,,6,6.0,6.0,22°C - 26°C,22.0,26.0,,,,,,,,Tetras; Cascudos; Rásboras; Nano Cascudos; Peixes Comedores de Alga e muitos outros,https://images.tcdn.com.br/img/img_prod/749804/coridora_ana_pigmeu_0_5_a_1_5_cm_menor_coridora_do_mundo_1989_2_7efe7701f9d52571c5e7acae6388d029.jpg,,"CORIDORA PIGMEU (CORYDORAS PYGMAEUS)
Quer saber um pouquinho mais sobre esse charmoso peixinho? Então vamos lá! A Coridora Pigmeu, o nome já diz tudo, é considerada a menor Coridora do mundo, menor até que a Coridora Hastatus, chegando no máximo aos 2,1 cm, sendo comum ficarem entre 1,5 a 2 cm de tamanho máximo, ideal para aquários nanos, plantados, de camarões ou biótopos amazônicos, ou em comunitários, desde que mantida com peixes igualmente pequenos e pacíficos. Ela é nativa do Rio Madeira.
Como outras da sua espécie, a Coridora Pigmeu é conhecida também por sua capacidade de respirar e ras"
https://www.kauar.com.br/peixes-de-agua-doce/coridora-serratus,peixe_ou_camarao,Coridora Serratus,Corydoras serratus,,,,,,6 a 8,6.0,8.0,22°C - 26°C,22.0,26.0,,,,,,,,Tetras; Cascudos; Rásboras; Nano Cascudos; Peixes Comedores de Alga e muitos outros,https://images.tcdn.com.br/img/img_prod/749804/coridora_serratus_5_a_6_cm_corydora_serratus_2100_1_7e1b1fc8169c30e629a6cc7bdcb93b1f.jpg,,"CORIDORA SERRATUS (CORYDORAS SERRATUS)
A Coridora Serratus também possui marcas clássicas pretas e laranjas, contrastando com o corpo bem claro. Como outras da sua espécie, a Coridora Serratus é conhecida também por sua capacidade de respirar e rastejar fora d´água por distâncias curtas.
Isso ocorre porque as várias espécies de coridoras, e isto inclui a Coridora Serratus, podem respirar ar de forma facultativa por meio do intestino. O órgão é altamente vascularizado e evoluiu para facilitar a absorção de oxigênio atmosférico. Isso também facilita que a Coridora Serratus possa sobreviver em ág"
https://www.kauar.com.br/peixes-de-agua-doce/coridora-verde,peixe_ou_camarao,Coridora Verde,Corydoras splendens,,,,,,5.8 a 8,5.8,8.0,20°C a 28°C,20.0,28.0,,,,,,,,Tetras; Cascudos; Rásboras; Nano Cascudos; Peixes Comedores de Alga e muitos outros,https://images.tcdn.com.br/img/img_prod/749804/coridora_verde_2_a_3_cm_corydoras_splendens_2098_1_1ffb7e45817a870fef30cbeb36288e39.jpg,,"CORIDORA VERDE (CORYDORAS SPLENDENS)
A Coridora Verde está entre os peixes ornamentais de aquário mais bonitos. Com sua cor inconfundível, a Coridora Verde também é conhecida também por sua capacidade de respirar e rastejar fora d´água por distâncias curtas.
Isso ocorre porque as várias espécies de coridoras, e isto inclui a Coridora Verde, podem respirar ar de forma facultativa por meio do intestino. O órgão é altamente vascularizado e evoluiu para facilitar a absorção de oxigênio atmosférico. Isso também facilita que a Coridora Verde possa sobreviver em águas de baixo nível de oxigênio quand"
https://www.kauar.com.br/peixes-de-agua-doce/guppys-especiais/comedor-de-alga-brasileiro-apareiodon-machrisi,peixe_ou_camarao,Comedor de Algas Brasileiro,Apareiodon machrisi,,,,,,"6,5 a 7,5",6.5,7.5,15 a 20,15.0,20.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/comedor_de_alga_brasileiro_3cm_a_4cm_apareiodon_machrisi_2317_1_52869cbfce23109d4240803a02f2fad7.jpg,,"COMEDOR DE ALGA BRASILEIRO, APAREIDON MACHRISI, UM PEIXE FANTÁSTICO PARA SUA FAUNA
Este peixinho pode chegar no máximo a 7.4 cm e é algueiro como ele só. Faz parte de uma grande família, com mais de 32 espécies distribuídas na América do Sul e Panamá, sendo o Apareidon
machrisi
encontrado, especificamente, na bacia do Tocantins-Araguaia. Esta espécie foi identificada pela primeira vez em 1957. É um peixe de fundo a meio do aquário, habituado a área de fortes correntezas. Suas nadadeiras peitorais os mantém próximos ao substrato, onde se alimentam de vários microrganismos, entre eles, a alga pe"
https://www.kauar.com.br/peixes-de-agua-doce/guppys-especiais/guppy-endler-blue-star-2cm-a-4-cm-selecao-especial-kauar,peixe_ou_camarao,Guppy Endler Blue Star,,,,,,,"7,0 a 7,2",7.0,7.2,25ºC e 30ºC,25.0,30.0,,,,,,,,,https://images.tcdn.com.br/img/img_prod/749804/guppy_endler_blue_star_1_a_3_cm_selecao_especial_kauar_2399_1_a90326e4e6d61d59b9e0c5db4ca671a7.jpg,,"GUPPY ENDLER BLUE STAR, UM PEIXE LINDO PARA SEU AQUÁRIO DE ÁGUA DOCE
O Guppy Endler Blue Star é um peixe ornamental de de água-doce, pacífico, ideal para aquários comunitários. Suas cores geram contrastes incríveis, seu nado ágil e seu temperamento ativo transformam o aquário em um verdadeiro show de cores e movimento. Com uma turminha de Guppy Endler Cobra todos os dias tem festa em casa!
São peixes que encantam as crianças e também adultos! O Guppy é o peixe escolhido por muitos aquaristas experientes que levam o hobby bem a sério. Existem diversos campeonatos nacionais e mundiais que avalia"
